,a,b
1459,"[nan, nan, nan]","[nan, nan, nan]"
1460,"[nan, nan, nan]","[nan, nan, nan]"
1461,"[1297.6071327041884, 5470.10905444684, -1767.9426831063972]","[-4.350543741047596, -18.285200698159084, 5.8998701152964435]"
1462,"[772.6938780164419, 2862.8544068861866, -2489.1381800491413]","[-2.592023477310348, -9.536610805353021, 8.298983071108587]"
1463,"[-72.97173834139561, 5539.418522710894, -3112.1211260210516]","[0.2375363979379613, -18.471650985226344, 10.372432514471031]"
1464,"[4.32504169802394, 5938.110823447123, -5371.54613154302]","[-0.019521982196075035, -19.763876874126158, 17.88007219104773]"
1465,"[-4595.7548826175525, 5873.9938740688585, -4090.0485046997815]","[15.289589930580076, -19.511904204818926, 13.60367947260948]"
1466,"[470.18470165745333, 4309.011554753411, -3621.6592603179356]","[-1.5657141588127537, -14.294809045760374, 12.024894457866095]"
1467,"[1120.742637094065, 4872.503048190444, -4464.255979990594]","[-3.721801973955823, -16.125124328731253, 14.787928542357957]"
1468,"[2911.5613953394018, -29970.12055243535, -5683.694907709632]","[-9.649985034294057, 99.30162855343676, 18.818003936981892]"
1469,"[2857.395387934533, -9742.852289509163, -3602.963847201738]","[-9.467443624580449, 32.297297585008614, 11.921660616686292]"
1470,"[60.56652564007143, 3870.9070433196703, -4069.3797811052686]","[-0.20162396472826244, -12.796752063198403, 13.452053811161257]"
1471,"[nan, nan, nan]","[nan, nan, nan]"
1472,"[1179.3538959906896, 781.4078799840628, -4303.910039967901]","[-3.9304722069078406, -2.5861828668713245, 14.250477337978865]"
1473,"[1904.8272231913154, -1491.1336023398158, -6497.383556480935]","[-6.339338843372405, 4.964878328896743, 21.52518959355312]"
1474,"[1270.3240790744821, -166.41697575191395, -5152.78262924571]","[-4.218510444587437, 0.56253109624382, 17.073168186902492]"
1475,"[-1374.5408244340088, 5067.911884253434, -6858.530903021671]","[4.556671768904922, -16.818852275313223, 22.72857987728025]"
1476,"[2389.824675804199, 11108.431805406144, -6582.383627986299]","[-7.936602591315332, -36.861110105517646, 21.806654294387386]"
1477,"[2746.6826331451225, 7212.85278852041, -10425.510692015934]","[-9.115624264911576, -23.90957336631003, 34.50185517394362]"
1478,"[3478.758418826358, 484.2883474091638, -5076.781464327792]","[-11.54088134248357, -1.5950749874168386, 16.79788474292563]"
1479,"[-441.37226064077095, 2841.32748191539, -6488.78499536998]","[1.457795425692003, -9.411125892266424, 21.454067968346937]"
1480,"[-463.212450266106, 2239.5019017786585, -5294.789711928224]","[1.5301444304605454, -7.4262870741601485, 17.536592980711138]"
1481,"[1392.8469594206442, 1791.4801478288052, -4975.851630493103]","[-4.635044186742762, -5.936820874442126, 16.48709694211742]"
1482,"[nan, nan, nan]","[nan, nan, nan]"
1483,"[44.687804754117636, 1269.1266711942023, -2586.944724457189]","[-0.16359562129406593, -4.260013429069919, 8.63072766026073]"
1484,"[1007.3074503661146, 2240.8671695957455, -2090.177109846516]","[-3.381148773235827, -7.486785874312034, 6.954233623061464]"
1485,"[-508.9254485568641, 1721.4006981359694, -3517.096333709781]","[1.692838826475941, -5.744872373501544, 11.69303241706989]"
1486,"[-140.19416038559885, 2038.9500608943288, -3744.0762699554084]","[0.46022632265631247, -6.782257172031573, 12.443249896236626]"
1487,"[631.231573251872, 2896.054280131623, -2735.5813526331603]","[-2.1020129032899217, -9.632435608660352, 9.090512666531776]"
1488,"[-1685.257476765175, 2693.8695444477385, -2798.2982148866554]","[5.614752555115406, -8.97236664153783, 9.313833732451869]"
1489,"[nan, nan, nan]","[nan, nan, nan]"
1490,"[nan, nan, nan]","[nan, nan, nan]"
1491,"[-1983.5362090010112, -2011.7185738803541, -101.93749908725636]","[6.579872895192416, 6.682571470570797, 0.33652682676632417]"
1492,"[-1457.5937722573487, -3575.283769723261, -226.6844022482574]","[4.829313601576446, 11.875334250728217, 0.749840592495872]"
1493,"[-1083.493892873312, -2226.9780676535675, -582.2945738583089]","[3.582542864509571, 7.40118599840469, 1.930876004918165]"
1494,"[-968.4256540342303, -1522.957745629569, -228.67609947011124]","[3.197960119133017, 5.059668101774052, 0.7551143757858465]"
1495,"[-1684.9256900532855, -1738.38329359098, 363.3391372661189]","[5.5723825791071295, 5.775158568821101, -1.2119271607846067]"
1496,"[-1941.801718588097, -693.6414510073613, -489.8739397271512]","[6.423093218746183, 2.30191506627027, 1.6215697590260973]"
1497,"[320.4251817940349, -1041.3660412410359, -129.5442153960237]","[-1.0738677615223966, 3.455079923007235, 0.4199409131634786]"
1498,"[1155.6308083057547, -254.28165284087515, -615.1103106666163]","[-3.84213034704905, 0.8425040586421593, 2.0283738230405333]"
1499,"[82.12281140572648, 416.5538754930046, -217.44135651538787]","[-0.2847899869369901, -1.3828066767540312, 0.7053224054332943]"
1500,"[443.9328355098704, 1961.2217760848118, -3171.9723699949222]","[-1.4823617208409081, -6.50960785932803, 10.50739998997253]"
1501,"[1098.1773072118006, -484.08834334924956, 1636.5795714768726]","[-3.6484371683042705, 1.607466062417986, -5.445128440898777]"
1502,"[-549.652617476528, 1333.5608982232916, 882.7778740397794]","[1.8160107466559545, -4.426841114268955, -2.9476311872068712]"
1503,"[-1357.4744513489068, -1395.106336671153, 977.9888925771237]","[4.4968696259432965, 4.625886804188091, -3.2657407951261717]"
1504,"[-72.11680899065156, -188.47077832837945, 957.7108545075807]","[0.23648461063788542, 0.6235301468236945, -3.2014727700049948]"
1505,"[870.7731655063029, -569.5636700506539, 2023.0115361890262]","[-2.8921463108211296, 1.8895755155293108, -6.737659954705638]"
1506,"[-767.4171367675971, -19.221235493934774, 3191.13663411759]","[2.543744746285366, 0.0615109291315344, -10.617105219630291]"
1507,"[-1170.6136027920668, 246.36813677745474, 2189.8315495549837]","[3.883617398709468, -0.8212112724986718, -7.300543124349706]"
1508,"[2836.8876835887345, -138.1395736751102, 2745.165575046798]","[-9.432199591947683, 0.4548604990181352, -9.148902839625471]"
1509,"[-204.00330326664124, 219.35838538087015, 2918.503970919847]","[0.6673715359365333, -0.7317425100938446, -9.720673832967606]"
1510,"[1854.3273953839418, 1830.9337991677364, 4768.440317573525]","[-6.17167822777506, -6.080967040961955, -15.855755334704448]"
1511,"[2826.159295558025, 862.0440603263696, 5253.264071347748]","[-9.403778625163143, -2.870613474448402, -17.489860739451817]"
1512,"[1302.6495277613008, 2702.311769860897, -9095.014005240286]","[-4.347340196814255, -8.992071820925455, 30.23643914390486]"
1513,"[6059.938526039098, 5199.6823866392, 3445.8592501514995]","[-20.17370439437665, -17.29653525446732, -11.493657739432894]"
1514,"[209.40384928940503, 2809.096935040535, -13308.76721590275]","[-0.7162152285234167, -9.352511990972955, 44.28218563220217]"
1515,"[-938.4325825408342, 2182.4200121315753, -206.0705849454451]","[3.1053741852465793, -7.2729820024351, 0.6601291462705444]"
1516,"[3436.2348688156667, -790.3133704992655, -6351.135951478154]","[-11.466450435849373, 2.6173147527482, 21.121344588863526]"
1517,"[-2638.965516390838, 3464.1721657760836, 1243.9330241752348]","[8.772077274380079, -11.538299675718015, -4.162579928659244]"
1518,"[4153.956667454295, 2894.640099712325, -6261.4034460719095]","[-13.849304261272623, -9.644922522334737, 20.808051068041046]"
1519,"[1739.751402180535, 1316.282639324062, -6621.158265933659]","[-5.816116238449302, -4.396667111365225, 22.004810558247772]"
1520,"[4059.5527794269865, 2743.0411042764754, -5809.61516022957]","[-13.53490272252716, -9.144335971325086, 19.31790002938866]"
1521,"[5180.826150279425, -2393.1908043095627, -4041.795742229046]","[-17.264144366426507, 7.940019903817481, 13.441273329594416]"
1522,"[1173.2484975936784, 158.38454717817822, -3876.9648626056837]","[-3.9335254104605264, -0.5538549354100559, 12.88854877637102]"
1523,"[1876.1944362197444, 2736.9544679839837, -3283.1641312517286]","[-6.275964744832344, -9.136283007393086, 10.907656191955462]"
1524,"[-947.9559535410109, 6474.345872575598, 5372.744820349645]","[3.131912363207034, -21.587081532758194, -17.894084455805828]"
1525,"[-2636.3716730278275, 1359.7291915811702, 1009.3277535848758]","[8.773120707547584, -4.555896859769181, -3.3746064305473373]"
1526,"[5371.166223781177, 9745.785778608348, 3992.0493644078997]","[-17.935662354829617, -32.48138622049696, -13.31103446698481]"
1527,"[6369.72824362297, 1827.0183743015552, 4952.011310846044]","[-21.25425909393097, -6.106474313573818, -16.515722656937506]"
1528,"[7663.943702443453, 423.71526503990566, 1089.2489546402328]","[-25.567684545263525, -1.4285144846922475, -3.64221245396002]"
1529,"[6679.990351294449, 2689.978061524617, -1282.4039675341457]","[-22.285290018979424, -8.974673242701337, 4.262807731690837]"
1530,"[1445.0302237735013, 702.7321974053345, 3905.278508359963]","[-4.822955522258146, -2.355592339090359, -13.020682433201237]"
1531,"[-488.89337098467934, -3296.7033026973254, 2477.104265630147]","[1.6272699330731863, 10.978583784892336, -8.260069806615757]"
1532,"[8417.333671243705, 937.5626418899545, 3680.550425328318]","[-28.046934866824014, -3.1339113969763104, -12.257305498560225]"
1533,"[-6930.4355912865785, 3265.5143681541776, 4096.997162914423]","[23.076753372945724, -10.88754224709107, -13.638536605583894]"
1534,"[-3683.4378761925345, -239.7179144569887, 1588.5171503891381]","[12.276217658736012, 0.7883538066335551, -5.289668121171324]"
1535,"[-3515.1910989807525, 5146.717474743715, 2951.7481524152895]","[11.707676882548814, -17.135089165216996, -9.817473683094242]"
1536,"[-9172.035799794301, 1796.891814243731, 3143.161864642258]","[30.523967157427442, -5.98387760705711, -10.448932036177135]"
1537,"[-6704.979943767255, 4960.102195491272, 2545.846348300512]","[22.33170395307953, -16.502934943727023, -8.464910235686942]"
1538,"[-6959.053647765934, -9182.563325212817, 2026.0995728820017]","[23.180654302279237, 30.549203408008168, -6.736879876663606]"
1539,"[-6473.698771686545, -13041.628073546552, 2019.6152498127954]","[21.569130763522388, 43.37748547244833, -6.711273749257931]"
1540,"[-1249.1378184926316, -4935.565257783543, 2390.767667196977]","[4.175332070811412, 16.40738600238008, -7.936407327219114]"
1541,"[3825.503515027262, -9220.703463720876, 2708.234413638925]","[-12.720904918656949, 30.632912117813902, -8.987768486573023]"
1542,"[-502.55085639592323, -2598.282401134456, 3424.359631524143]","[1.6843303198741353, 8.637384140415765, -11.367113296278731]"
1543,"[309.1160850518108, -6195.4353600869645, 1859.6682631639549]","[-1.0205442268327038, 20.607891195464664, -6.181527030769475]"
1544,"[2174.652623096535, 2473.054407845435, 2861.153986771384]","[-7.234007711320488, -8.222326432823575, -9.50452667002697]"
1545,"[3885.268265804603, -4629.522555856659, 3015.882293638341]","[-12.934213499673458, 15.394503409443852, -10.022187657138064]"
1546,"[3165.9021637916585, 2566.653639905165, 1524.5368325576912]","[-10.53941577925035, -8.533069947806329, -5.070550422255213]"
1547,"[1627.6422733740567, -826.5925507353638, -2787.200928477964]","[-5.428977091030688, 2.7495086088143337, 9.248389853188357]"
1548,"[1204.7923536065991, -358.36862607190346, 2969.699559868697]","[-4.040870344117825, 1.1935857966624992, -9.927044981275095]"
1549,"[581.6573856274739, -645.0610105247554, -111.81185834400695]","[-1.9631138561018115, 2.165288126761749, 0.36950813131152577]"
1550,"[nan, nan, nan]","[nan, nan, nan]"
1551,"[-247.13443359732963, 43.58440019832347, 1360.4821818181822]","[0.811076138669627, -0.15083269831022744, -4.527935017498141]"
1552,"[-1748.0370577326069, 1513.890579086272, 3496.392709943057]","[5.805898302202254, -5.042580519317712, -11.641020939163338]"
1553,"[-1453.1285311239276, 2649.3467211051875, -594.9972613755942]","[4.832626364194123, -8.832392699575697, 1.9894326598847534]"
1554,"[nan, nan, nan]","[nan, nan, nan]"
1555,"[nan, nan, nan]","[nan, nan, nan]"
1556,"[nan, nan, nan]","[nan, nan, nan]"
1557,"[nan, nan, nan]","[nan, nan, nan]"
1558,"[nan, nan, nan]","[nan, nan, nan]"
1559,"[nan, nan, nan]","[nan, nan, nan]"
1560,"[-1803.507451171312, 4076.031675392008, 1847.5391367737025]","[6.0332295269658776, -13.585068654285367, -6.132884014217483]"
1561,"[-4854.5939276366535, 3758.915930524312, -910.849872946463]","[16.198777261205137, -12.528024069728808, 3.0614842408704046]"
1562,"[7379.6979164877075, 3399.461833693313, 1588.8590650405756]","[-24.557900866037475, -11.33662292534555, -5.2728506801585455]"
1563,"[-7053.194019925873, 3594.5497624002946, 1490.842224600811]","[23.530510811099983, -11.994599904855935, -4.947799410926357]"
1564,"[-5539.902318336364, 2091.559189961019, 1226.8473623689956]","[18.51307041464655, -6.996435194901622, -4.076752426319413]"
1565,"[-4341.323748071287, 6608.702930543708, -61.70893142004282]","[14.535984236320855, -22.116679115285347, 0.23435215589572894]"
1566,"[-3528.7462701366335, 686.8575640073376, -453.0161119478186]","[11.833446504363211, -2.3032922577157295, 1.5405389464234664]"
1567,"[-3038.0815136799242, 4268.516929177823, 308.83366859867533]","[10.200258970320352, -14.308261530927977, -1.0134454382224147]"
1568,"[-2475.6032900684604, 1437.2818194477454, 1578.3848819573404]","[8.324018332450784, -4.817617237049631, -5.274324744397186]"
1569,"[-1621.8059898429512, -459.82165715993153, 1474.1139283017462]","[5.459568049751607, 1.5429858842939164, -4.924532526293344]"
1570,"[-740.9263239894407, -1399.0811820901636, -309.4655930987625]","[2.5064146664189226, 4.690773657935027, 1.0534238313553712]"
1571,"[-358.4100472205799, -796.252987175422, 4271.324415654486]","[1.2236311841724916, 2.676769283418955, -14.33162943392735]"
1572,"[-240.80680336443515, -3776.645791398764, 4953.653649847201]","[0.827297615453678, 12.689091062391197, -16.633810069187287]"
1573,"[-31.60179725507369, -1276.3581889711845, 2974.648731394771]","[0.12360929378689595, 4.302904015374908, -9.985648138731165]"
1574,"[760.5351863516638, -1262.8093782150283, 9067.34269050468]","[-2.534866166294273, 4.252755620108878, -30.503522527903304]"
1575,"[-532.6041283536427, -637.3902188410306, 2226.0483700014975]","[1.7978748937704516, 2.1546893374058036, -7.489693805528931]"
1576,"[-79.89301732175839, -337.2167752877086, 4318.255386013571]","[0.279586333601127, 1.1425245402688677, -14.553247105501002]"
1577,"[-722.1090391961726, -493.8117409230072, -2303.291599126535]","[2.43011784163696, 1.6713735844752067, 7.7873497486967596]"
1578,"[1550.5919830276182, -392.52140398226334, -3960.9171719092046]","[-5.162749153241482, 1.3164516809422688, 13.289859151312314]"
1579,"[nan, nan, nan]","[nan, nan, nan]"
1580,"[nan, nan, nan]","[nan, nan, nan]"
1581,"[nan, nan, nan]","[nan, nan, nan]"
1582,"[nan, nan, nan]","[nan, nan, nan]"
1583,"[nan, nan, nan]","[nan, nan, nan]"
1584,"[nan, nan, nan]","[nan, nan, nan]"
1585,"[nan, nan, nan]","[nan, nan, nan]"
1586,"[nan, nan, nan]","[nan, nan, nan]"
1587,"[nan, nan, nan]","[nan, nan, nan]"
1588,"[nan, nan, nan]","[nan, nan, nan]"
1589,"[nan, nan, nan]","[nan, nan, nan]"
1590,"[nan, nan, nan]","[nan, nan, nan]"
1591,"[nan, nan, nan]","[nan, nan, nan]"
1592,"[nan, nan, nan]","[nan, nan, nan]"
1593,"[nan, nan, nan]","[nan, nan, nan]"
1594,"[nan, nan, nan]","[nan, nan, nan]"
1595,"[nan, nan, nan]","[nan, nan, nan]"
1596,"[nan, nan, nan]","[nan, nan, nan]"
1597,"[nan, nan, nan]","[nan, nan, nan]"
1598,"[nan, nan, nan]","[nan, nan, nan]"
1599,"[nan, nan, nan]","[nan, nan, nan]"
1600,"[nan, nan, nan]","[nan, nan, nan]"
1601,"[nan, nan, nan]","[nan, nan, nan]"
1602,"[nan, nan, nan]","[nan, nan, nan]"
1603,"[529.6954310694008, 7870.079063233183, -397.60903289937386]","[-1.786723028847436, -26.341986940953863, 1.334434454682445]"
1604,"[1651.6142463719248, 1532.4328936274721, -1766.1309951848943]","[-5.539318905906219, -5.120296436549941, 5.90563379270339]"
1605,"[959.0759168713148, 3562.63727380077, -1253.8563586074197]","[-3.2221488820421693, -11.913225396558992, 4.193525145915536]"
1606,"[1339.6914189193074, 5879.729985596241, -1922.158833134461]","[-4.494147695594738, -19.663946390913992, 6.4221162064313795]"
1607,"[-3992.7730766733944, 3853.799453581688, -2219.140380359347]","[13.331812828735389, -12.863689070665485, 7.416569161827634]"
1608,"[2646.9640080246177, 5810.24359465641, -4292.676078838102]","[-8.85841420189803, -19.401276080565744, 14.315354237634981]"
1609,"[4334.008155355097, 8779.632499050633, -2973.410509010928]","[-14.488861762072405, -29.292626938049718, 9.920843212336743]"
1610,"[2197.8350559169826, 3663.93174766469, -4813.390097099706]","[-7.339347452654208, -12.184373394028448, 16.00413769019503]"
1611,"[4883.747723331382, 821.2814431961541, -5196.47920859142]","[-16.25194505342954, -2.700905645446967, 17.263934907662534]"
1612,"[5023.13654510081, -5809.843336031984, -6599.70111425551]","[-16.673300231387167, 19.299776548011636, 21.86980824573583]"
1613,"[4585.707022063531, -16550.279013480533, -4965.980244673767]","[-15.214184059979532, 54.84534768802453, 16.44873042082993]"
1614,"[nan, nan, nan]","[nan, nan, nan]"
1615,"[nan, nan, nan]","[nan, nan, nan]"
1616,"[nan, nan, nan]","[nan, nan, nan]"
1617,"[3085.589766330426, 382.4910714606106, -4323.745908767231]","[-10.274147136210498, -1.2531184632353336, 14.344367389885496]"
1618,"[1722.7007173212107, 279.1986489123839, -6226.646394903328]","[-5.733615156182882, -0.9115723024894774, 20.65653637253004]"
1619,"[3520.5140439435627, 3873.4497440736677, -6764.1937258452035]","[-11.708333155057662, -12.859818856569886, 22.430416284316586]"
1620,"[-424.58602270279005, 5043.678568759711, -5625.365495992372]","[1.4041012375423387, -16.74301129612567, 18.66380018134135]"
1621,"[3578.884525286129, 7827.015198993355, -6769.480139971829]","[-11.885330294700767, -25.973728037340184, 22.43892490149269]"
1622,"[3208.017698010918, 2603.157533491741, -8402.376312949664]","[-10.655251273039744, -8.622434502855095, 27.80982598885737]"
1623,"[796.712951813258, 538.8634231023974, -3095.420456510251]","[-2.652515044609819, -1.7743067806878778, 10.238724186915915]"
1624,"[nan, nan, nan]","[nan, nan, nan]"
1625,"[nan, nan, nan]","[nan, nan, nan]"
1626,"[nan, nan, nan]","[nan, nan, nan]"
1627,"[nan, nan, nan]","[nan, nan, nan]"
1628,"[402.41405939573525, 1845.7987240096581, -3490.157584586475]","[-1.35982298011777, -6.182920926091277, 11.646915768642515]"
1629,"[38.37747208573248, 1731.1600119626792, -3735.0846590913106]","[-0.13616087037917016, -5.779183462901339, 12.424342909995794]"
1630,"[-515.7563332976777, 2678.2366021936805, -5205.172928407941]","[1.7093395117523131, -8.921243710093828, 17.30462398516668]"
1631,"[623.6808904702918, 3072.8773244762947, -4549.583827200619]","[-2.084735846057052, -10.234776789815273, 15.123445126114417]"
1632,"[1085.2621824591854, 3231.0246163914903, -7763.473695324036]","[-3.612301837590144, -10.739091995122417, 25.761660193798747]"
1633,"[-376.3788778811774, 3213.0466100626495, -2974.064075445351]","[1.251861656160379, -10.735833352041864, 9.921451819196106]"
1634,"[nan, nan, nan]","[nan, nan, nan]"
1635,"[-2082.6464658695527, 9942.87954186747, -1428.5244232225145]","[6.909296138305328, -33.04837197955359, 4.7470005843758445]"
1636,"[-1718.7807879620977, -5335.952546970512, -3176.447943556059]","[5.696185779694728, 17.738747317611246, 10.559199717995133]"
1637,"[-1678.0329880193424, -4240.630827646423, -2085.195532162959]","[5.5590789150764515, 14.09482018270459, 6.930019176204298]"
1638,"[-1854.8605813070328, -1790.8463996058344, -1592.6150707662446]","[6.1385650687110855, 5.9533911852966925, 5.289688248920912]"
1639,"[-479.64566064272776, -1933.009155831365, -203.34915780506944]","[1.5778292185893232, 6.427579545971447, 0.6690722862832789]"
1640,"[-2051.035305385163, -348.21830622243084, -1737.8487976150457]","[6.790033216430021, 1.1596996824959773, 5.767241298645663]"
1641,"[-2321.0673460611793, -720.9988323332153, -1107.1287372390186]","[7.685312677374127, 2.3967067460678746, 3.666834563895156]"
1642,"[-677.565453922525, -199.70415603714844, -1685.556219935034]","[2.238898938170822, 0.6653112049624759, 5.589712353722649]"
1643,"[-1174.5631644629827, -35.496232554661496, -2170.0980046683035]","[3.88768156780023, 0.12024507175514972, 7.19870823425913]"
1644,"[1041.2221825213207, 1116.188733453441, -1984.1557043818916]","[-3.4581416225865533, -3.703329939138387, 6.577408537812148]"
1645,"[-664.1030489319393, 1145.3655255825656, 1488.412228513915]","[2.1971447184536825, -3.8025567111644447, -4.963378920952589]"
1646,"[-1395.8416092020946, 846.2312576011028, 1097.2925966596742]","[4.626315516475925, -2.811190627903862, -3.664267252395365]"
1647,"[-1424.560234326491, -1175.9413421586598, 2791.956098136121]","[4.724077837322432, 3.9115564167643107, -9.299134594029793]"
1648,"[-1288.2745456976224, -404.39257098774857, 2406.4767392819817]","[4.274110925836614, 1.3476421813380666, -8.01845451073]"
1649,"[-1663.9027608340803, -718.4888007682515, 1541.0356172441898]","[5.521711819259491, 2.3951001685176116, -5.142681438794749]"
1650,"[-369.8889248651559, -1041.7195433947027, 2746.107275650702]","[1.2245441431153279, 3.469053850059791, -9.148498704704316]"
1651,"[-214.33173216650243, -106.50104220764199, -4084.5203952212873]","[0.7062035894950769, 0.3591084223038462, 13.56284926595679]"
1652,"[1150.914666010058, -124.97012560555274, 2955.072450548293]","[-3.8340248201123517, 0.4209454058450001, -9.85709929777011]"
1653,"[2978.914966703223, 45.16072003035936, 5449.128955023549]","[-9.918770185376154, -0.14443816202493026, -18.162441936132176]"
1654,"[2880.4497672243674, 269.7875660310379, 8115.011595124605]","[-9.597417800024493, -0.8926637605848327, -27.056467520346867]"
1655,"[2087.557995467136, 532.2237432158973, 4907.783589044778]","[-6.966616501684197, -1.766682428607356, -16.370765675265652]"
1656,"[215.34186502304468, 2125.0338722452343, 3375.127792338454]","[-0.7348128407555187, -7.072003715318512, -11.268070826420741]"
1657,"[531.8696893452416, 3270.442263189034, 2770.2444748440535]","[-1.791337126203607, -10.893072051645786, -9.259448489824269]"
1658,"[-721.911013926608, 5073.345673259819, 2290.2647017045624]","[2.3902372020247418, -16.913720495897188, -7.664660107504756]"
1659,"[-1434.2133430794636, 1124.4858667263454, 2780.6623124354965]","[4.7677876940413615, -3.7530531135257124, -9.299082362063352]"
1660,"[3669.5337249353584, 2687.6277318157404, -14493.05739921972]","[-12.271337331458511, -8.962366147752563, 48.32588459169383]"
1661,"[2874.260633871834, 6242.841729768797, 12109.31609102426]","[-9.608988970547852, -20.819427310049285, -40.40693489138758]"
1662,"[337.6985463828174, -1534.2608348757676, -14818.5423382501]","[-1.1496784038574785, 5.105288743919458, 49.36807587597848]"
1663,"[1296.9668954119875, -1062.1875562576943, -11550.263237100997]","[-4.3554911003461365, 3.526101267558576, 38.49942886009281]"
1664,"[464.2132642702229, 421.91038578912844, -5174.166827921371]","[-1.5736800233703483, -1.4203512584924871, 17.239939421941113]"
1665,"[7675.286803751713, 114.3642444810107, -6817.541831639034]","[-25.63536375989116, -0.3991234159925912, 22.71611116139034]"
1666,"[9287.977184423127, 1764.8838537272316, -8631.063244630372]","[-31.030532891702038, -5.9069476701575585, 28.778086402479552]"
1667,"[8470.742374722964, 8755.002131783951, 12722.075837730332]","[-28.29754968733433, -29.208001207405946, -42.43127068615926]"
1668,"[1512.4700586444378, 5321.096307286114, 9042.236086039313]","[-5.068720519926456, -17.778935404382214, -30.175175839565895]"
1669,"[-2590.8743588629527, 3774.731220374015, 4569.417658888806]","[8.631677064409278, -12.619886458505556, -15.269942959681211]"
1670,"[10997.115695963515, 7628.200244760109, 4039.829482845999]","[-36.76369250852587, -25.49219312296964, -13.500575843029306]"
1671,"[6582.215763160633, 2257.6745459829044, 29.19233061547194]","[-22.012614303921765, -7.556170458355106, -0.11581854063516621]"
1672,"[4848.424731521196, 3215.1010729525688, 6217.231212628458]","[-16.214686721950333, -10.75803965709368, -20.790617985345886]"
1673,"[4073.730010960621, 3813.275670526568, 6645.62669706523]","[-13.628054138530374, -12.762620427302913, -22.2354550897895]"
1674,"[2217.384481804318, 4839.448939281952, 3923.1264920764406]","[-7.419928106137605, -16.203655174812504, -13.118770234751894]"
1675,"[-9207.887623000106, -1951.2789290769108, 4158.434698756364]","[30.7907537488694, 6.494926338397295, -13.902752748651363]"
1676,"[3894.0725459150517, -5410.369558933476, 4242.884486342741]","[-13.01692824333051, 18.037009983854873, -14.17210630398671]"
1677,"[2442.331159804601, -2627.1886166610548, 2078.950479920991]","[-8.150050277941217, 8.743704720036709, -6.947687931116844]"
1678,"[-3841.3195430148444, -9661.920494667327, 3469.2917645046778]","[12.833147311937385, 32.2242048033047, -11.570598509330873]"
1679,"[-3772.992012491822, -12913.287715992068, 3690.7404650177805]","[12.59636264452337, 43.005360566559176, -12.304297300910529]"
1680,"[-7657.3287141196715, -3047.07339041615, 3918.626671815302]","[25.52673206799819, 10.139986622020952, -13.05581845356682]"
1681,"[-7517.2334482379065, -8493.999410633929, 6669.8969811911]","[25.057065114710344, 28.30259360705326, -22.199496944981032]"
1682,"[-7623.153070728145, -7802.067310317122, 3670.965614607073]","[25.402974719918653, 25.977657642668298, -12.215156159602335]"
1683,"[-2698.7450626225527, -16500.915704209212, 3301.05208108561]","[9.00371165415758, 54.881997802790494, -10.979863761654384]"
1684,"[-852.1723379169187, -7246.547103028207, 3586.3275448645577]","[2.8452485947861734, 24.07431619670896, -11.911527504757128]"
1685,"[-73.26941596183231, -11598.125300707854, 2271.7758783537365]","[0.2556214835285016, 38.5127247131073, -7.539754154571727]"
1686,"[-4485.299853464043, -11851.067898148694, 2196.5724766050007]","[14.899662203879164, 39.31920035859327, -7.2878499594825366]"
1687,"[-1788.2326405505664, 2406.3203976389555, 3185.448099270907]","[5.939410303265816, -7.973336122247422, -10.565027787629205]"
1688,"[4770.999971087037, -5711.347206801051, 2131.7798966677283]","[-15.814989731628293, 18.946859925366837, -7.076965739991259]"
1689,"[1562.302822778579, -699.5486073249256, 1745.153904746517]","[-5.224314348170892, 2.3321801960435553, -5.805892410184314]"
1690,"[1794.3471136742005, 854.7278574614279, 1774.9405729927034]","[-5.9880971500557365, -2.8474695312518437, -5.915002657789557]"
1691,"[1633.6943832349757, -3452.8004928405544, 476.8424884629484]","[-5.424751601165689, 11.466805943598768, -1.5919057726970438]"
1692,"[749.0023624904943, 629.9623873035591, 1482.0606503573088]","[-2.5035786819329937, -2.0852855800624277, -4.931472711952885]"
1693,"[nan, nan, nan]","[nan, nan, nan]"
1694,"[nan, nan, nan]","[nan, nan, nan]"
1695,"[2830.0422797250494, -869.6946963508767, 4139.817685681415]","[-9.426587872050945, 2.9021724754524962, -13.784790699960174]"
1696,"[-1396.572269844045, 334.7573754718164, 3274.9405370136665]","[4.641183413809009, -1.1101799869169933, -10.919808903843892]"
1697,"[1110.9268148500291, 2512.246781405161, 2865.0520221118654]","[-3.707083368987938, -8.36643426956266, -9.56608909331622]"
1698,"[281.2628283120921, 2882.008123190688, 2448.1066921096594]","[-0.9406814139259154, -9.608988366316852, -8.192492218904468]"
1699,"[898.4622887407193, 2263.9153124303325, 1216.5988969463983]","[-3.0069088021643573, -7.57896731271124, -4.095808360571039]"
1700,"[2724.4445639563683, 3322.712985478878, 6868.7190547474775]","[-9.09608629535036, -11.095472923636642, -22.931501785154403]"
1701,"[2336.037743965889, 3852.008260626789, 3959.0148663038476]","[-7.771879798317007, -12.835144275846764, -13.205469085704973]"
1702,"[3079.723397452709, -6786.767950578559, 877.0183475791921]","[-10.242969536293714, 22.64995427604345, -2.9202956905555975]"
1703,"[2699.5456662786564, 6354.08470389943, 5551.426030466099]","[-8.971627519772555, -21.174218463103667, -18.49655778864617]"
1704,"[322.94452763525163, 2754.329709624829, 4518.335091153256]","[-1.0575395051273049, -9.187535999369418, -15.046164379541993]"
