,a,b
960,"[-843.9513540982927, 1307.8395112920784, -3315.4338655657943]","[2.8065080624329934, -4.400054273380956, 11.03243191091686]"
961,"[-1821.2281210195085, 557.2906491068416, -1273.9939404067575]","[6.087147789802762, -1.891348113128537, 4.215492730884778]"
962,"[232.5419125605366, 1513.0144480949405, -2210.139441215036]","[-0.7991753565005778, -5.089519583853498, 7.341648323103143]"
963,"[533.8835947043808, 1507.9923905536957, -1773.6467286856746]","[-1.8096404981311096, -5.068635790753184, 5.881068538155934]"
964,"[769.0064019136223, 952.653042507978, -2458.214818404233]","[-2.6000716325908484, -3.209132825187899, 8.156248318938275]"
965,"[310.7579125697295, -94.66570821268631, -2574.7849294050434]","[-1.0567486213343427, 0.2944249654279766, 8.541061689329643]"
966,"[-1025.6688339213308, 1113.584252263461, -2299.6644794225963]","[3.438824056849174, -3.753262505324378, 7.628075891745372]"
967,"[-435.7064366250856, -654.1022224744254, -2251.1139994652203]","[1.4609899124960253, 2.1734325004674973, 7.461280325235701]"
968,"[-2456.0620323129847, 2148.3249508608633, -3096.4574022281054]","[8.253525725618466, -7.220713294084448, 10.277074899653385]"
969,"[-2746.667500534792, 2401.673174305594, -3069.1144661494086]","[9.224030147206966, -8.059735331396872, 10.18818223376107]"
970,"[860.0047535840332, 1911.6795783264029, -3086.944132055808]","[-2.9026007656730766, -6.418905513550545, 10.26883826631155]"
971,"[-1005.8234236782464, -216.57653501231326, -2271.1514635985513]","[3.369353563154287, 0.7118415858813036, 7.567055453594725]"
972,"[-1712.6159316055728, 2397.7928166560264, -3503.3323308239096]","[5.7335721716468235, -8.022921969874051, 11.652386875053555]"
973,"[-1007.6146291934548, 1379.5718440011606, -2631.941069130183]","[3.369513624134831, -4.63820402017803, 8.767398161655874]"
974,"[-1015.9975723575366, -73.1412877187816, -2420.7094698955966]","[3.398460257393574, 0.21990910955820486, 8.054026297104063]"
975,"[-702.673764453168, -577.5953716419634, 1374.1835659324695]","[2.34161758288708, 1.9157415472321715, -4.627824316405924]"
976,"[nan, nan, nan]","[nan, nan, nan]"
977,"[nan, nan, nan]","[nan, nan, nan]"
978,"[nan, nan, nan]","[nan, nan, nan]"
979,"[nan, nan, nan]","[nan, nan, nan]"
980,"[nan, nan, nan]","[nan, nan, nan]"
981,"[nan, nan, nan]","[nan, nan, nan]"
982,"[nan, nan, nan]","[nan, nan, nan]"
983,"[nan, nan, nan]","[nan, nan, nan]"
984,"[nan, nan, nan]","[nan, nan, nan]"
985,"[nan, nan, nan]","[nan, nan, nan]"
986,"[nan, nan, nan]","[nan, nan, nan]"
987,"[nan, nan, nan]","[nan, nan, nan]"
988,"[nan, nan, nan]","[nan, nan, nan]"
989,"[16551.364480760734, 20530.220097498404, 8471.276750100169]","[-55.04617540069691, -68.20030769563472, -28.135904267845284]"
990,"[8295.449263199378, 48314.078852266204, 57005.5888816252]","[-27.667624349437762, -160.69039404762123, -189.54295919980527]"
991,"[-8583.603350033898, 34047.14997096526, 31336.086458532223]","[28.501946883416064, -113.3357160668764, -104.1996116707011]"
992,"[-14014.854558041921, 23688.037370184695, 19988.424028805748]","[46.60355742734284, -78.87354559196976, -66.5073029279031]"
993,"[-7370.602064056583, 28465.861480026848, 20708.930774424927]","[24.498411290073456, -94.80757659901953, -68.90860423900018]"
994,"[-4051.0634877180387, 18274.62657369705, 1005.8426582217257]","[13.465433853881656, -60.86226934496107, -3.3477265147125155]"
995,"[-3365.1068824386593, 12549.960604059885, -9846.141636771323]","[11.182428704475724, -41.82235785550765, 32.76565164074571]"
996,"[-6771.960825522053, 9070.352404755033, -16686.06713945641]","[22.53991032624837, -30.21985609179218, 55.520914975593996]"
997,"[614.3863716349098, 11585.143604472407, -7405.810134597137]","[-2.082420382482789, -38.57565379622326, 24.669173838978274]"
998,"[-1848.1554241033261, 1367.9942460286268, -12663.146892749894]","[6.136441724988517, -4.526813448600936, 42.14082885774862]"
999,"[139.45920168937838, -2150.3055981630228, 7868.072693178301]","[-0.4916251042029873, 7.179583064523914, -26.078348631135526]"
1000,"[-3329.3767980234097, -2070.1988081224576, 12060.643763913626]","[11.10234855539427, 6.90512112412658, -40.004579159162326]"
1001,"[-3506.9108072480344, -1944.3230371557859, -4165.963260969968]","[11.705805186876237, 6.484302240569324, 13.876770916220678]"
1002,"[2952.831618457783, -1746.7716104129536, 2438.852598013217]","[-9.8733370286095, 5.820270621494961, -8.052973041913718]"
1003,"[2513.054053629936, -3683.523531087614, 1884.8124212111875]","[-8.399366299845202, 12.267139593632287, -6.21316136811572]"
1004,"[-5826.516287276523, -22758.527134427117, -1329.1783889143778]","[19.421526695589936, 75.67071448440703, 4.433049762669695]"
1005,"[3616.588477674959, -13255.848140722252, -12868.641996514427]","[-12.047782491882618, 44.056244145134684, 42.67691577985569]"
1006,"[-1578.0267585786708, -9789.998022051763, -10786.437311180254]","[5.2381148528321555, 32.58875834291572, 35.770509064605804]"
1007,"[5817.297746777748, -4897.477391265276, 1187.8354507981412]","[-19.413153836704392, 16.299705180035645, -3.9248725042286146]"
1008,"[-2669.243760891619, -5410.046086401383, -15236.699343103553]","[8.839411417254881, 17.96514282749231, 50.47929764074922]"
1009,"[-8096.5192372052115, -11969.211026913597, -18004.7214837296]","[26.867898325225713, 39.72828618787859, 59.61362641101728]"
1010,"[-5025.825256623311, -11875.407334589965, 436.9658337220308]","[16.67075932675513, 39.40123989331911, -1.4412644806026302]"
1011,"[-7902.274712368749, -19705.91785555981, -4.09280924704706]","[26.22038809864567, 65.3969798683437, 0.005974049794249196]"
1012,"[nan, nan, nan]","[nan, nan, nan]"
1013,"[nan, nan, nan]","[nan, nan, nan]"
1014,"[nan, nan, nan]","[nan, nan, nan]"
1015,"[nan, nan, nan]","[nan, nan, nan]"
1016,"[nan, nan, nan]","[nan, nan, nan]"
1017,"[nan, nan, nan]","[nan, nan, nan]"
1018,"[nan, nan, nan]","[nan, nan, nan]"
1019,"[nan, nan, nan]","[nan, nan, nan]"
1020,"[nan, nan, nan]","[nan, nan, nan]"
1021,"[nan, nan, nan]","[nan, nan, nan]"
1022,"[nan, nan, nan]","[nan, nan, nan]"
1023,"[nan, nan, nan]","[nan, nan, nan]"
1024,"[nan, nan, nan]","[nan, nan, nan]"
1025,"[nan, nan, nan]","[nan, nan, nan]"
1026,"[nan, nan, nan]","[nan, nan, nan]"
1027,"[7810.289617505319, 5866.331590719894, -2750.6599974584115]","[-26.14237584056055, -19.618508033166712, 9.159672810302952]"
1028,"[5130.67173573674, 6130.660220340113, -2170.292684124745]","[-17.20280462510037, -20.51590088187946, 7.216851832558187]"
1029,"[3475.422792167426, 3709.209685974586, -2380.7461589970535]","[-11.672667361335288, -12.406752351516278, 7.904861129384544]"
1030,"[-407.3743051797986, 4383.14439352797, -4069.768219776758]","[1.314725751388926, -14.62519053298873, 13.485990669260227]"
1031,"[-10052.302524586896, 6589.2630483753965, -7927.6674035248125]","[33.53463205472706, -21.895167604528922, 26.221349621422238]"
1032,"[-6414.254697171796, -5819.308249418165, -8384.646241637267]","[21.336455021029604, 19.283441582212834, 27.715689406122884]"
1033,"[-5669.097928420165, -15391.396375195489, -9090.629062260385]","[18.8020524872692, 50.98389681151995, 30.034229383594667]"
1034,"[-3661.2230737376517, 5304.203974031521, -7761.475355075856]","[12.084959685610029, -17.585207381433236, 25.626528047344603]"
1035,"[2225.6781819209195, 3124.400680836062, -4490.222699335153]","[-7.4430038180856375, -10.364885963918315, 14.80012261925944]"
1036,"[20107.534760051243, 2059.0017470918015, -3258.38186746124]","[-66.71707814529354, -6.829931306409662, 10.719219754468886]"
1037,"[17768.562088896015, 8055.00952045461, -5306.496491138395]","[-59.00895209867036, -26.7108227232416, 17.497077804166167]"
1038,"[-9981.955937889754, 14310.255602327516, -17359.874416834966]","[33.02478386114428, -47.34368462795746, 57.25643008903898]"
1039,"[-2750.958409629347, 26281.733604098703, -8731.572015181646]","[9.030813695638056, -86.92693395163784, 28.80018709563809]"
1040,"[-22370.024052645735, 34778.33301910771, -11198.768154007836]","[74.02784761787989, -115.0326922170291, 36.946782977151074]"
1041,"[-10419.743741803339, 33015.06778788982, -599.5205298753322]","[34.42195635350854, -109.18679840952747, 1.9431952877331926]"
1042,"[-5422.22586596772, 36709.381996787626, 917.0693876791568]","[17.85140244044698, -121.38967275907613, -3.0637195030620292]"
1043,"[7614.522734035629, 15401.611392434257, -154.26284216155446]","[-25.252059705508067, -50.93661183238404, 0.47606849921983796]"
1044,"[14159.018325363539, 13982.236320594726, 3144.0155169753853]","[-46.86167437377658, -46.21781730318576, -10.389076951846558]"
1045,"[27499.759383972763, 21263.50345570478, 8838.996813542839]","[-90.90122005726901, -70.30235635057714, -29.1699285600402]"
1046,"[24758.67582064169, 54472.01359197769, 23365.06392816112]","[-81.83989114660095, -179.87710986848774, -77.06498703473063]"
1047,"[20953.5955817712, 35850.301497288594, 26678.600195611525]","[-69.28917067231373, -118.41125100088742, -88.02827112927234]"
1048,"[nan, nan, nan]","[nan, nan, nan]"
1049,"[nan, nan, nan]","[nan, nan, nan]"
1050,"[-6526.106945402478, 10504.27773657712, 2707.692387671699]","[21.72948114002006, -35.06806309302321, -9.02285970060703]"
1051,"[-5249.523005266291, 944.5611772818798, 11292.513227472755]","[17.515048094956033, -3.182854097694389, -37.55996122969808]"
1052,"[-5259.750030226717, -8219.931012595154, 13344.86673802514]","[17.520557724814836, 27.35481436923713, -44.36546599750244]"
1053,"[nan, nan, nan]","[nan, nan, nan]"
1054,"[nan, nan, nan]","[nan, nan, nan]"
1055,"[nan, nan, nan]","[nan, nan, nan]"
1056,"[-1754.034132883412, 4755.592157282442, 11314.094833388366]","[5.832987959577241, -15.72861960332684, -37.513318276560724]"
1057,"[8951.972445021043, 14001.084460900209, 5653.559863790585]","[-29.64347052684702, -46.33478854613203, -18.777715645565042]"
1058,"[11157.201010173374, 19202.978841063312, 5113.934860424893]","[-36.96259552120799, -63.6586100969817, -17.022857684916303]"
1059,"[12599.962935563844, 24270.153650337623, 9771.79630508953]","[-41.80997689425832, -80.56016214558582, -32.509076786364986]"
1060,"[10517.784834893992, 35875.75089246056, 8383.342415226087]","[-34.842451256442914, -118.95544569471738, -27.890253557454777]"
1061,"[9647.023790335576, 12266.99836629851, 10259.65206880538]","[-31.946996578204715, -40.63254149101732, -34.13732901426513]"
1062,"[-188.38000975903878, 13483.721727363421, 10451.652986119894]","[0.6396598525010766, -44.65505370286446, -34.75326504381485]"
1063,"[12798.924300636996, -1937.6326995382797, 8789.685267769706]","[-42.27753745570027, 6.469863038076032, -29.22454293725202]"
1064,"[10814.063416461477, -5264.641800231839, 6374.222808655746]","[-35.70284256495592, 17.4585332118413, -21.19211969974577]"
1065,"[11839.075691684879, -4340.756132997346, 408.6693720599155]","[-39.10761957536864, 14.407439227737058, -1.4281503301593246]"
1066,"[14473.253096539385, 161.81770633218585, -3209.358699021458]","[-47.806841068009675, -0.4855722930344336, 10.545580322896562]"
1067,"[22457.055991266276, 12405.02216544627, -3301.147686392865]","[-74.15205822936952, -40.998995126636245, 10.851376664324128]"
1068,"[22797.986924784003, 2402.5688469013276, 10113.274536807969]","[-75.24198427224715, -7.901695779239743, -33.47259946550663]"
1069,"[14656.393061384928, -14496.74206581135, 21381.65736728668]","[-48.323656849965126, 47.92219828831297, -70.65050942894526]"
1070,"[-297.6215154532789, 3914.8859724767653, 25342.040060545787]","[1.044235490401206, -12.88468114181388, -83.68934364474684]"
1071,"[1917.84253467143, 8322.673512679647, 11018.936201063727]","[-6.257532006696707, -27.44527766976748, -36.39072967391823]"
1072,"[18693.641063220522, 7563.3435607893225, 6553.489273719687]","[-61.62432895731847, -24.931820528045055, -21.643022106862045]"
1073,"[24516.87196105057, 19215.73145182585, 16324.224930610251]","[-80.84257914702965, -63.38620448246028, -53.89023399820943]"
1074,"[37014.07175041161, 20802.53077830754, 29261.084884516753]","[-122.07172421064614, -68.5788776115876, -96.49717943360616]"
1075,"[25536.421324119325, 30017.766633550833, 18813.821083237654]","[-84.19029576970357, -98.92761145179098, -62.00903285237947]"
1076,"[9206.146716554153, 19095.47258976615, 17475.499325323173]","[-30.357798486858034, -62.93042789179088, -57.598264565835116]"
1077,"[8366.066506004925, 27228.49076949862, 12670.603131668031]","[-27.651774416475934, -89.82970215140088, -41.746199524815076]"
1078,"[4776.083398130805, 28913.468182449313, 13498.374410746646]","[-15.795226626818694, -95.3828445890735, -44.456665523510935]"
1079,"[4021.9830149853815, 15490.181599113454, 8103.125957464474]","[-13.29183128535022, -51.132465509190155, -26.653117583647546]"
1080,"[12840.206404924298, 13183.42124676289, -25558.214966711355]","[-42.44799544757506, -43.54746799163686, 84.56754821352057]"
1081,"[3526.281175337832, 8845.449699212466, -18432.560726040545]","[-11.659446271603034, -29.227545894227383, 61.02827723521323]"
1082,"[-7960.749520621174, 656.2328642622177, 240.5053804616955]","[26.368450385004625, -2.147163392455469, -0.7460332867363272]"
1083,"[-13025.724452137303, 5823.265519994263, -6665.85238887878]","[43.14932383922465, -19.25894896150751, 22.128618422901702]"
1084,"[1103.1598246552917, 5293.802801635984, -16346.436432387683]","[-3.686031681520893, -17.516255756819582, 54.1725526654906]"
1085,"[-2128.591995637313, 11909.830022575517, -5728.883873457685]","[7.030951795209685, -39.47285484898174, 19.024927118751357]"
1086,"[3936.2009755886597, 4415.375541732253, -11343.279600063252]","[-13.071787954289604, -14.655706979795974, 37.67561499053031]"
1087,"[1930.4635750701525, -5188.356337910538, -9357.387362739422]","[-6.436857266034853, 17.248022935044467, 31.07601792171155]"
1088,"[57.27590082476902, -2771.1209731144427, -7580.075126818376]","[-0.21796469555441, 9.195455407421509, 25.199006612823684]"
1089,"[7376.77524236998, -13061.97312442241, 3897.194909854685]","[-24.558439789408794, 43.44456975543574, -12.96006776736851]"
1090,"[8904.773633971055, -4645.662582726256, 2875.00210429734]","[-29.660659097012456, 15.460861959158104, -9.558511933094433]"
1091,"[-912.9930614039971, 242.99799921605762, 5584.91221821733]","[3.0109723721432617, -0.8183581269528676, -18.569738467597578]"
1092,"[94.0086136258498, 3796.885248560865, 4621.493640821291]","[-0.35210755426469725, -12.650622933035843, -15.370400352872315]"
1093,"[3505.164777035565, 7284.917309955138, 8470.397523712445]","[-11.71777272886417, -24.274032898565732, -28.189532195512612]"
1094,"[3541.943259495618, 4987.493367414802, 8307.221879262466]","[-11.847891978329924, -16.622223649691296, -27.670175616512484]"
1095,"[2983.0491486593037, 13304.659931741911, 1739.8242261773462]","[-9.991196205351017, -44.30659631491996, -5.82785874520727]"
1096,"[-1954.3634605388743, -6150.671410596247, 1014.4041792523162]","[6.469514983197156, 20.468014831862522, -3.4071915708176808]"
1097,"[68.22156630363948, -495.0774277861087, 2871.0960011594657]","[-0.27233009896264415, 1.639168340259135, -9.589445509665946]"
1098,"[2038.3726907173552, 5241.593841824965, 497.98494249530904]","[-6.8420395907510745, -17.46764800854027, -1.705551622272359]"
1099,"[1759.0131365303255, 13136.153986463822, 978.9271639295148]","[-5.910555477261149, -43.76365058706603, -3.3098825659671856]"
1100,"[-2429.6053179209935, 2077.9135582087115, -1027.5285511722202]","[8.081564146965214, -6.9345529916993005, 3.3653893223789724]"
1101,"[172.045586696861, 6694.0279849205, -414.3546660006553]","[-0.6027821172774201, -22.339160384972484, 1.337135938900583]"
1102,"[4864.881326847598, 1115.6707004385519, -319.4191476737901]","[-16.268439747954677, -3.7258591308517164, 1.0244014701544244]"
1103,"[6623.509953660017, 1409.5729330323204, 130.4161010763527]","[-22.13148022564936, -4.708689162283837, -0.4701508284921419]"
1104,"[4581.2861201318565, 2063.8193220264493, -1439.073232098336]","[-15.303660533028287, -6.887668861987411, 4.749158927124598]"
1105,"[-2483.2919627823712, 2989.369628856719, -3288.2352971304]","[8.28737712684362, -9.965381835407923, 10.888539152331639]"
1106,"[2033.7544002849859, -3327.3127224473924, -3829.3060538794175]","[-6.7954559853042165, 11.067683974707927, 12.686380137378436]"
1107,"[3535.960380698761, 1749.3383933593825, -1823.144121563449]","[-11.808419259881003, -5.8575790864582356, 6.016021616113831]"
1108,"[3937.388259507521, 4363.25413262884, -3637.6649759892643]","[-13.162058708258824, -14.550744277770258, 12.052960781556338]"
1109,"[-2167.849218497555, 773.056239875492, -4585.609835711924]","[7.234463686173468, -2.6019082998485175, 15.206195965959148]"
1110,"[-1523.2543196034758, -2761.651143511948, -6086.007780929082]","[5.089648246194526, 9.181777847012581, 20.182037102091485]"
1111,"[-1089.9937601622562, 1260.7745296543815, -5805.636163497341]","[3.6540940054721904, -4.222546066790735, 19.2613973247713]"
1112,"[-703.9008607714724, -246.10748825514383, -5104.076258043541]","[2.362812193911645, 0.8020222636727874, 16.91012105159525]"
1113,"[399.5549883946647, 2154.248188628511, -2879.1429696327245]","[-1.3333266565365245, -7.178074140563675, 9.531225274275302]"
1114,"[-661.224919878377, 6515.6993031572865, -4504.687600020474]","[2.2030189892136836, -21.67326428512162, 14.910342718407795]"
1115,"[445.30259135619764, 17072.824610824868, -2974.684432783749]","[-1.4945742938789133, -56.7245783418117, 9.851157525724165]"
1116,"[330.07950745046963, 21136.53660909661, -14031.424090944658]","[-1.1198993619781639, -70.1573267464315, 46.50650333178334]"
1117,"[-1543.2864057571553, 7448.424427791551, 8439.979191706774]","[5.124123901872745, -24.71492534344058, -27.97020549642214]"
1118,"[-4187.519213900645, 8520.480616073615, -990.4549927219463]","[13.95118617659084, -28.35248186323116, 3.2706801450656515]"
1119,"[-4850.740846981642, 2260.981195146637, -1536.305026145049]","[16.179190812476914, -7.5442111606790325, 5.108238795242696]"
1120,"[9263.961445898773, 7975.201716994802, -3559.072713362131]","[-30.878665865083185, -26.61234027851086, 11.86962494648736]"
1121,"[nan, nan, nan]","[nan, nan, nan]"
1122,"[nan, nan, nan]","[nan, nan, nan]"
1123,"[nan, nan, nan]","[nan, nan, nan]"
1124,"[nan, nan, nan]","[nan, nan, nan]"
1125,"[nan, nan, nan]","[nan, nan, nan]"
1126,"[nan, nan, nan]","[nan, nan, nan]"
1127,"[nan, nan, nan]","[nan, nan, nan]"
1128,"[nan, nan, nan]","[nan, nan, nan]"
1129,"[nan, nan, nan]","[nan, nan, nan]"
1130,"[nan, nan, nan]","[nan, nan, nan]"
1131,"[nan, nan, nan]","[nan, nan, nan]"
1132,"[8011.173272363561, 12190.511268689923, -13627.013694076906]","[-26.669656699671496, -40.53712232510047, 45.42406211834467]"
1133,"[7946.115515892576, 24962.40275983909, 6430.818171978899]","[-26.49543543790678, -83.11922817354387, -21.366548392867873]"
1134,"[-6811.798505289727, 25811.897458741652, 2670.8701724171183]","[22.64975272618819, -85.98782663236429, -8.848307919054532]"
1135,"[5732.610104526369, 32343.495116385897, 13529.212775040753]","[-19.118920531750238, -107.72007411812206, -45.055243913647246]"
1136,"[8874.465963036546, 37918.21127195165, 7874.813159458021]","[-29.561710714055778, -126.35487689400613, -26.232299368909537]"
1137,"[8611.725828092802, 31959.888458214216, 8121.654752398674]","[-28.67177058050822, -106.51538640671366, -27.101147016194204]"
1138,"[2061.6601147765787, 14787.698058780587, -5341.192683137729]","[-6.864726517282139, -49.29065678441927, 17.755064877363097]"
1139,"[-1147.360622052399, 15851.605665824896, -820.9558401861223]","[3.832496657764863, -52.838597805574324, 2.678595145513711]"
1140,"[-12633.215874225309, -19249.486187149916, -3530.576489703222]","[42.12044771455141, 64.14985333927721, 11.716614739616368]"
1141,"[-11240.754237628084, 935.8028401450796, -15611.459910469726]","[37.492727633067595, -3.118953720379689, 51.92934069478289]"
1142,"[-3474.3671746682685, 1752.8133250991102, -8503.465180852527]","[11.573037817841879, -5.83564004344546, 28.23151534929864]"
1143,"[-2163.33396303953, 8693.542334028774, -4445.178287636898]","[7.200401983261349, -28.883653506343705, 14.732446093337849]"
1144,"[630.5570159958044, 9277.381980738872, -3010.7003511040707]","[-2.1162389778892976, -30.767288694555237, 9.973085034180212]"
1145,"[5397.938419004884, 14530.532199404783, 2258.874048909802]","[-17.970319503346282, -48.174295636462936, -7.472733320566141]"
1146,"[-2441.6811492132265, 12188.411956149428, 14534.862485741882]","[8.097096786771262, -40.38751183059843, -48.1677934776642]"
1147,"[4629.398490487748, 246.88305075883747, 6700.542811560435]","[-15.416150269885051, -0.7946000612364549, -22.172419070776012]"
1148,"[-3859.5112574794266, 11033.569261920336, -472.2008043243717]","[12.811897867626213, -36.556760424608996, 1.5850310340275315]"
1149,"[-2147.739923356069, -14017.07437792721, 23525.239296761527]","[7.114638427302917, 46.478902842129486, -77.85660633894746]"
1150,"[-2738.230914239807, -15208.784291225644, -8310.473419628635]","[9.08285543182135, 50.45021636093266, 27.520816625325455]"
1151,"[-2748.5587585251355, -6671.301147128528, -12146.222678655764]","[9.109331300849384, 22.13730593842751, 40.21464498858847]"
1152,"[-2464.2859681073846, -1780.4750793888081, -7817.24948948116]","[8.178027965476812, 5.965544138863223, 25.938732103848274]"
1153,"[-3767.343985140184, -4066.5172965703873, -4549.4768533183615]","[12.510960284051462, 13.526997733045047, 15.096850944799922]"
1154,"[-5313.043477011498, -5047.8528833817245, -3483.269967207541]","[17.651205513131828, 16.778084912956825, 11.562345428370449]"
1155,"[nan, nan, nan]","[nan, nan, nan]"
1156,"[nan, nan, nan]","[nan, nan, nan]"
1157,"[nan, nan, nan]","[nan, nan, nan]"
1158,"[nan, nan, nan]","[nan, nan, nan]"
1159,"[nan, nan, nan]","[nan, nan, nan]"
1160,"[nan, nan, nan]","[nan, nan, nan]"
1161,"[nan, nan, nan]","[nan, nan, nan]"
1162,"[nan, nan, nan]","[nan, nan, nan]"
1163,"[nan, nan, nan]","[nan, nan, nan]"
1164,"[nan, nan, nan]","[nan, nan, nan]"
1165,"[nan, nan, nan]","[nan, nan, nan]"
1166,"[nan, nan, nan]","[nan, nan, nan]"
1167,"[nan, nan, nan]","[nan, nan, nan]"
1168,"[nan, nan, nan]","[nan, nan, nan]"
1169,"[nan, nan, nan]","[nan, nan, nan]"
1170,"[nan, nan, nan]","[nan, nan, nan]"
1171,"[nan, nan, nan]","[nan, nan, nan]"
1172,"[5017.429456580752, 3703.1958026686625, -3694.9791090852004]","[-16.805814469911002, -12.397674562060507, 12.30913185275738]"
1173,"[5549.301469550995, 2947.960138236054, -3344.516867078864]","[-18.59711913666868, -9.86659765642289, 11.118420601370664]"
1174,"[4673.137356527227, 2002.6517614394586, -8014.685300773462]","[-15.677519043189127, -6.691138306058002, 26.568406320345474]"
1175,"[1441.873791695013, 3257.5679974363825, -13555.627776194837]","[-4.868370363753275, -10.82724812659428, 44.909387353946535]"
1176,"[-12137.972041524581, 15818.284924736017, -8018.142241140729]","[40.40324385886615, -52.462554714370036, 26.57577278103687]"
1177,"[-12521.138048134024, 12093.573289999209, -4880.128039730526]","[41.5577852465211, -40.06134058720943, 16.15630664259211]"
1178,"[-7425.433273926223, 1791.7711488047873, 7947.963189297153]","[24.55429023346517, -5.93440677466707, -26.23300632681521]"
1179,"[-6026.957399245232, 1487.3154564615434, 8640.779297745465]","[19.90608870255278, -4.93362986938255, -28.535355451668124]"
1180,"[18571.640231592137, 18571.29850481085, 2180.411293268398]","[-61.560770815617566, -61.52435662848127, -7.214506705559382]"
1181,"[12401.63769312331, 16560.011639931196, -1685.2256396556986]","[-41.161258746088144, -54.89937867874259, 5.558939263944325]"
1182,"[9420.263311688745, 17702.60822221489, -3199.9486711574277]","[-31.311745285109563, -58.694664696803954, 10.572081880985214]"
1183,"[-3165.4590869398344, 16137.920860877273, -7996.982743754994]","[10.435453222947698, -53.494489474880986, 26.426985524408085]"
1184,"[-23068.546720070914, 29472.285497006214, 9751.33839201328]","[76.49736132391683, -97.64167387970211, -32.26156006970288]"
1185,"[34888.29824959833, 24200.822762227766, 5665.318637838387]","[-115.69520500615414, -80.13491355923655, -18.73889525843009]"
1186,"[3332.6266369974996, 23538.057280084122, 17754.388056415955]","[-11.109953599777574, -77.91544781529657, -58.68665956995903]"
1187,"[4427.503331339581, 18903.443589630595, 15197.143225485179]","[-14.707216489033883, -62.60264775114005, -50.214676561040704]"
1188,"[3217.5362356009005, 38717.89321406005, -927.5441122888061]","[-10.689067885641538, -128.26813885378573, 3.038038686142846]"
1189,"[-5822.872901765712, 22833.0404096946, 6384.113261218846]","[19.239686089424648, -75.65388069227537, -21.11288170707693]"
1190,"[30188.016928602206, 34011.08783004569, 21677.803085786625]","[-99.68995799065414, -112.36139414248841, -71.49388378750375]"
1191,"[nan, nan, nan]","[nan, nan, nan]"
1192,"[18984.37426019729, 4534.851857161862, 11372.046797861338]","[-62.804529850037696, -15.058860775767325, -37.566829221933986]"
1193,"[nan, nan, nan]","[nan, nan, nan]"
1194,"[-13954.782115812182, 36.54578706060485, 2449.0624731958374]","[46.66306641354386, -0.15681018519238618, -8.15935581085785]"
1195,"[-19823.82388993444, -2328.9586050682587, 4316.255395814881]","[66.35687109042291, 7.751766599624481, -14.397100319268871]"
1196,"[-17482.39548955024, -3889.8417486055573, -3670.799012120709]","[58.56724292177261, 12.959938758861558, 12.152044541380057]"
1197,"[-9715.794157790457, 3213.6403309884527, 693.2206995518219]","[32.40673117091914, -10.76855330139818, -2.349610057316475]"
1198,"[nan, nan, nan]","[nan, nan, nan]"
1199,"[nan, nan, nan]","[nan, nan, nan]"
1200,"[4037.148552753148, -1196.5048418766262, 1921.0822366236787]","[-13.383715910787467, 3.9649647859077692, -6.447121808473255]"
1201,"[6342.537696448554, -4036.2450562619865, 6974.894068366933]","[-21.023879985837347, 13.380414706690571, -23.149477982995823]"
1202,"[2752.63333455511, 23395.82746796502, 3959.9048858917467]","[-9.156394926649451, -77.62294318662491, -13.202094913441329]"
1203,"[12769.826135551326, 24266.320783657837, 4078.9906527330672]","[-42.4000773742228, -80.59249555607464, -13.617760215608318]"
1204,"[9054.0589554586, 32529.8429714616, 9169.278459420586]","[-30.08268947599986, -108.05222787072847, -30.512347062253195]"
1205,"[8886.039887681402, 18101.178076758963, 9680.387065688385]","[-29.526273039137067, -60.05740065269202, -32.20514862611105]"
1206,"[8790.190890064048, 9094.082765833922, 7355.112819838686]","[-29.183318271417335, -30.149214502368114, -24.48657304693983]"
1207,"[4627.498827592741, 11070.278240137895, 11843.827051216347]","[-15.380645224555643, -36.686234601451, -39.37781751158935]"
1208,"[-17.654779991067485, -1209.306424815753, 7789.974793345977]","[0.023228686483990825, 4.058997041482813, -25.930172926296887]"
1209,"[-5851.7946341363995, 1201.6967123590596, 776.0874591105336]","[19.33902127963237, -3.908693744775934, -2.651392993510487]"
1210,"[12461.568206147846, -2730.0876907259335, 8483.089325352692]","[-41.216800899312204, 9.167664850498976, -28.164625214657637]"
1211,"[19883.902987268553, -7365.323317977469, 11283.20151842073]","[-65.75318752787615, 24.480248000770786, -37.36739567363775]"
1212,"[22146.960026709112, 6552.208687034401, -1390.278378463408]","[-73.20541200177898, -21.576723948251505, 4.5949018705435085]"
1213,"[-277.8036451074474, 20824.540231267274, 20131.761879524187]","[0.9875186202019707, -68.76199054357602, -66.56897499987991]"
1214,"[14387.99975293352, 7288.642556165796, 19367.14557474606]","[-47.47830800010471, -24.041037836845128, -64.0276215105226]"
1215,"[20414.339141877237, 29096.939674357236, 9182.91620236163]","[-67.41856976180308, -96.13725730386349, -30.378803966808636]"
1216,"[9540.00092742862, 28241.484306644452, 4380.7017372598]","[-31.487418596198456, -93.37023601016817, -14.498875140799045]"
1217,"[21945.174920746522, 30733.80307173797, 9877.917821955407]","[-72.50461985323923, -101.56698242109333, -32.63765289826429]"
1218,"[16018.98868478207, 34814.46864989917, 28060.251846763185]","[-52.91792023133505, -115.01676803551209, -92.72383668681817]"
1219,"[8762.833914670466, 33466.02030123553, 13975.979865926794]","[-28.930886593327116, -110.57042122538307, -46.14381311996244]"
